2.0133,3651.6,0.00047576,2.6618,1.9785
1.8822,3394.5,0.00050503,2.6334,1.9771
1.7292,3130.3,0.00054828,2.5029,1.9019
1.8572,3372.5,0.00056219,2.6355,1.966
1.415,2576.4,0.00070264,2.1662,1.7171
1.4049,2548.2,0.00067608,2.1434,1.7037
1.2534,2277.5,0.00073086,1.9822,1.602
1.3738,2493.1,0.00070422,2.1166,1.6871
1.3573,2473.2,0.00072718,2.1134,1.6906
1.426,2596.3,0.00069374,2.1703,1.7188
1.9348,3491,0.00050174,2.6624,1.9777
1.274,2323.8,0.00074657,2.0159,1.6243
1.3312,2426.7,0.00073036,2.0804,1.6692
1.2895,2352.1,0.00075969,2.0372,1.6386
1.856,3370.3,0.0005486,2.621,1.9553
1.6715,3026.7,0.0005672,2.4267,1.855
1.4628,2652.3,0.00065109,2.2097,1.74
1.3259,2407.8,0.00071671,2.0707,1.6616
1.1906,2174.4,0.00079346,1.9026,1.5445
1.7503,3167.2,0.00055056,2.5038,1.8977
1.7133,3101.7,0.00055219,2.4763,1.8848
1.1746,2145.9,0.0008132,1.8808,1.5295
1.6821,3045.7,0.00056151,2.4375,1.8612
1.7659,3196.2,0.00055705,2.536,1.9199
1.6608,3007.5,0.00058778,2.4116,1.8488
1.5407,2801.6,0.00064679,2.2649,1.7625
1.8393,3327.6,0.00053703,2.5975,1.9548
1.3533,2465,0.00071897,2.1024,1.6789
1.2009,2192.9,0.00080441,1.9177,1.5578
1.9458,3531.6,0.00055458,2.6604,1.9778
1.4316,2596.4,0.00066015,2.1825,1.7242
1.3474,2446.4,0.00071611,2.1126,1.6821
1.3101,2389.1,0.00073055,2.0597,1.654
1.2898,2342.5,0.00072798,2.0376,1.6321
1.473,2670.8,0.00066252,2.2178,1.7469
1.6511,2989.6,0.00060442,2.391,1.8373
1.7447,3158.2,0.00058073,2.5198,1.9136
1.3737,2501.7,0.00072197,2.1162,1.6883
1.5094,2736.3,0.00063325,2.2287,1.7417
1.3216,2408.9,0.00074199,2.0741,1.667
1.3945,2530.5,0.00067577,2.1361,1.6964
1.9796,3591.7,0.00054882,2.6565,1.9782
1.2481,2267.9,0.00075354,1.9811,1.6006
1.8452,3330.3,0.00050643,2.5916,1.9334
1.599,2895.6,0.00061373,2.3303,1.8004
1.4516,2642.1,0.00067655,2.1795,1.7178
1.3893,2521.2,0.00069594,2.1307,1.6954
1.4471,2624.2,0.00064436,2.166,1.7109
2.0139,3652.3,0.00048023,2.6673,1.9787
1.9572,3551.2,0.0005605,2.659,1.978
1.4783,2680.4,0.00063438,2.1983,1.7265
1.3581,2464.5,0.00068985,2.0984,1.6789
1.4935,2707.8,0.00063559,2.207,1.7289
1.4888,2708.8,0.00067142,2.2229,1.7445
1.8783,3409.5,0.00053011,2.6573,1.9772
1.7395,3147.8,0.00056964,2.4928,1.8918
1.6292,2950.8,0.00059374,2.3674,1.8194
1.3683,2483.3,0.00071079,2.1118,1.6861
1.781,3223.3,0.00056857,2.5399,1.9206
1.4785,2679.9,0.00064236,2.1956,1.7266
1.5671,2839.8,0.00062984,2.2912,1.7756
2.0133,3631.6,0.0004679,2.6641,1.9784
1.4518,2642.2,0.00067432,2.1973,1.7338
1.5145,2745.3,0.00061704,2.2329,1.7425
2.0353,3690.2,0.00046177,2.6501,1.9788
1.2532,2286.7,0.00077531,1.9904,1.6086
1.2792,2323.9,0.00073416,2.0159,1.6243
1.2635,2295.8,0.00074621,1.9979,1.6098
1.1797,2155.1,0.00079395,1.8925,1.5362
1.4675,2660.9,0.00066184,2.1855,1.7196
1.4414,2614.3,0.00067031,2.1831,1.7259
1.2217,2220.9,0.00076632,1.9343,1.5673
1.5512,2811.2,0.00062078,2.275,1.7684
1.583,2868,0.00060677,2.3177,1.788
1.3156,2389.4,0.00071443,2.0594,1.654
1.2581,2286.4,0.00073533,1.9933,1.6085
1.5936,2886.6,0.00060394,2.3215,1.8104
1.9242,3492.9,0.00052586,2.6597,1.9776
1.2321,2248.7,0.00076574,1.9562,1.582
2.0251,3672.3,0.00049717,2.6558,1.9787
1.6976,3073.2,0.0005649,2.456,1.873
1.337,2436.9,0.00072708,2.0915,1.6756
2.0005,3629.2,0.00052294,2.6594,1.9784
1.1857,2164.7,0.00081881,1.8974,1.5328
1.8787,3410.9,0.00059653,2.6361,1.9664
1.4417,2614.6,0.00064976,2.1667,1.71
1.5247,2763.5,0.00064881,2.2416,1.7492
1.9011,3450.3,0.00057637,2.6568,1.9774
1.5302,2773.4,0.0006296,2.2515,1.7551
1.8676,3390.4,0.00056877,2.6535,1.977
1.4876,2707,0.00066631,2.2016,1.7289
1.3004,2371,0.00075299,2.0469,1.6464
1.8553,3356,0.00053129,2.6154,1.966
1.5303,2783.1,0.00064874,2.2818,1.7769
1.4732,2671.2,0.00063774,2.1976,1.7257
1.5464,2801.8,0.00060986,2.3285,1.8107
1.9682,3550.6,0.0004901,2.6643,1.978
1.4097,2558,0.00067733,2.1683,1.7207
1.8185,3290.5,0.00056664,2.5765,1.9435
1.2533,2286.9,0.00077621,1.9876,1.6085
1.6088,2914.4,0.00057884,2.3472,1.8067
1.175,2146.2,0.00078362,1.8895,1.5296
1.4469,2624.2,0.0006756,2.1867,1.7267
1.3842,2511.4,0.00068898,2.1354,1.7
1.8683,3392.2,0.00053948,2.6387,1.9662
1.5147,2745.7,0.00063021,2.2768,1.7796
1.4523,2633.3,0.00065151,2.2145,1.7384
1.1644,2118,0.00079731,1.863,1.5145
1.8135,3280.9,0.00056282,2.5679,1.938
1.1538,2108.4,0.00080085,1.8533,1.5077
1.9233,3470.3,0.00049009,2.6636,1.9775
1.2271,2239.8,0.00079062,1.9504,1.5806
1.4051,2548.9,0.00068626,2.175,1.7199
1.2638,2296.3,0.00074762,1.9971,1.6098
1.5613,2829.5,0.00063243,2.2857,1.775
1.1852,2164.9,0.00079301,1.9006,1.5429
1.8237,3299.6,0.00052858,2.6103,1.9711
1.4207,2586.3,0.00068487,2.1576,1.7127
1.4519,2633.4,0.00067283,2.1746,1.7169
2.0131,3650.8,0.00052385,2.6654,1.9786
1.9014,3431.9,0.00049114,2.6592,1.9772
1.3952,2531,0.00066448,2.1351,1.6965
1.5876,2876.9,0.00061246,2.32,1.7939
1.326,2407.9,0.00070282,2.0812,1.6616
1.7971,3252.1,0.00055455,2.5514,1.9266
1.3525,2455.5,0.00070788,2.0969,1.6777
1.2056,2201.7,0.00079739,1.9212,1.5592
1.7024,3082.1,0.0005563,2.4636,1.8787
1.8081,3271.3,0.00055993,2.5867,1.9542
1.3212,2399.2,0.0007213,2.0671,1.6605
1.7605,3185.8,0.00056225,2.5166,1.9089
1.7338,3138.8,0.00055257,2.4964,1.8968
1.3786,2501.7,0.00070253,2.1188,1.6882
1.499,2717.6,0.00064912,2.2537,1.7667
1.9575,3552.3,0.00051132,2.6627,1.978
1.3209,2398.9,0.00071361,2.0605,1.6552
1.7081,3092.3,0.00055522,2.4736,1.8845
1.2111,2211.2,0.0007895,1.9295,1.5659
1.3052,2370.5,0.00071561,2.0474,1.6463
1.9248,3470.7,0.00050581,2.6473,1.9883
1.6035,2904.9,0.00061968,2.3328,1.8009
1.3474,2446.1,0.00071657,2.0998,1.6821
1.504,2726.5,0.00064981,2.2244,1.7409
1.3787,2511.5,0.00071122,2.1418,1.7053
1.946,3511.6,0.00050981,2.6638,1.9777
1.248,2267.9,0.0007436,1.976,1.5953
1.4831,2689,0.0006371,2.2314,1.7537
1.3683,2483.5,0.00069767,2.1193,1.6915
1.7547,3188,0.00058309,2.5123,1.8986
1.9688,3572.5,0.00050677,2.6628,1.9781
1.8676,3370.2,0.00052389,2.6421,1.9661
1.1588,2117.3,0.00083695,1.8599,1.5145
1.771,3205.5,0.00057169,2.5278,1.9147
1.4312,2605.5,0.00068468,2.1746,1.7197
1.9456,3530.2,0.00052035,2.6606,1.9779
1.7758,3214.6,0.00056636,2.5574,1.9367
1.2793,2333.9,0.0007496,2.0265,1.6308
1.9119,3470,0.00052894,2.6609,1.9775
1.8892,3429.4,0.00059917,2.6531,1.9773
1.3838,2511.1,0.00069882,2.1253,1.6945
1.3002,2361.7,0.00073313,2.042,1.6398
1.4469,2623.9,0.00066229,2.1675,1.7109
1.5041,2727.1,0.00063532,2.2394,1.7513
1.2741,2314.9,0.00074341,2.0155,1.623
1.3633,2474.1,0.00071294,2.1079,1.6852
1.6401,2970.2,0.00058609,2.3846,1.8311
1.5253,2774,0.00065831,2.2443,1.7499
1.4205,2576.9,0.00066811,2.1617,1.7117
